"GeneID","BCK_eIF4E_RIP_2016.csv~1","JC list_4E interaction proteins.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000070814","BCK_eIF4E_RIP_2016.csv~1.1696",NA,NA
"ENSG00000070882","BCK_eIF4E_RIP_2016.csv~1.19",NA,NA
"ENSG00000071051","BCK_eIF4E_RIP_2016.csv~1.3573",NA,NA
"ENSG00000071054","BCK_eIF4E_RIP_2016.csv~1.1942",NA,NA
"ENSG00000071127","BCK_eIF4E_RIP_2016.csv~1.942",NA,NA
"ENSG00000071246","BCK_eIF4E_RIP_2016.csv~1.3286",NA,NA
"ENSG00000071462","BCK_eIF4E_RIP_2016.csv~1.2211",NA,NA
"ENSG00000071539","BCK_eIF4E_RIP_2016.csv~1.2989",NA,NA
"ENSG00000071564","BCK_eIF4E_RIP_2016.csv~1.2334",NA,NA
"ENSG00000071626","BCK_eIF4E_RIP_2016.csv~1.2782",NA,NA
"ENSG00000071655","BCK_eIF4E_RIP_2016.csv~1.1803",NA,NA
"ENSG00000071859","BCK_eIF4E_RIP_2016.csv~1.2820",NA,NA
"ENSG00000071889","BCK_eIF4E_RIP_2016.csv~1.1915",NA,NA
"ENSG00000072062","BCK_eIF4E_RIP_2016.csv~1.2374",NA,NA
"ENSG00000072121","BCK_eIF4E_RIP_2016.csv~1.1536",NA,NA
"ENSG00000072134","BCK_eIF4E_RIP_2016.csv~1.3404",NA,NA
"ENSG00000072135","BCK_eIF4E_RIP_2016.csv~1.1796",NA,"MG_eIF4E_OE_DSG_2018.csv~1.196"
"ENSG00000072210","BCK_eIF4E_RIP_2016.csv~1.1956",NA,NA
"ENSG00000072501","BCK_eIF4E_RIP_2016.csv~1.2746",NA,NA
"ENSG00000072518","BCK_eIF4E_RIP_2016.csv~1.2603",NA,"MG_eIF4E_OE_DSG_2018.csv~1.197"
"ENSG00000072609","BCK_eIF4E_RIP_2016.csv~1.2546",NA,NA
"ENSG00000072682","BCK_eIF4E_RIP_2016.csv~1.711",NA,NA
"ENSG00000072694","BCK_eIF4E_RIP_2016.csv~1.1657",NA,NA
"ENSG00000072736","BCK_eIF4E_RIP_2016.csv~1.1737",NA,NA
"ENSG00000072786","BCK_eIF4E_RIP_2016.csv~1.1445",NA,NA
"ENSG00000072818","BCK_eIF4E_RIP_2016.csv~1.331",NA,NA
"ENSG00000072832","BCK_eIF4E_RIP_2016.csv~1.3794",NA,NA
"ENSG00000072840","BCK_eIF4E_RIP_2016.csv~1.3125",NA,NA
"ENSG00000072858","BCK_eIF4E_RIP_2016.csv~1.1773",NA,NA
"ENSG00000072958","BCK_eIF4E_RIP_2016.csv~1.1449",NA,NA
"ENSG00000073050","BCK_eIF4E_RIP_2016.csv~1.1530",NA,NA
"ENSG00000073060","BCK_eIF4E_RIP_2016.csv~1.2775",NA,NA
"ENSG00000073146","BCK_eIF4E_RIP_2016.csv~1.3036",NA,NA
"ENSG00000073150","BCK_eIF4E_RIP_2016.csv~1.3487",NA,NA
"ENSG00000073169","BCK_eIF4E_RIP_2016.csv~1.1308",NA,NA
"ENSG00000073417","BCK_eIF4E_RIP_2016.csv~1.671",NA,NA
"ENSG00000073578","BCK_eIF4E_RIP_2016.csv~1.1814",NA,NA
"ENSG00000073598","BCK_eIF4E_RIP_2016.csv~1.3375",NA,NA
"ENSG00000073605","BCK_eIF4E_RIP_2016.csv~1.2963",NA,"MG_eIF4E_OE_DSG_2018.csv~1.198"
"ENSG00000073614","BCK_eIF4E_RIP_2016.csv~1.97",NA,NA
"ENSG00000073910","BCK_eIF4E_RIP_2016.csv~1.3445",NA,NA
"ENSG00000074054","BCK_eIF4E_RIP_2016.csv~1.252",NA,NA
"ENSG00000074219","BCK_eIF4E_RIP_2016.csv~1.3012",NA,NA
"ENSG00000074356","BCK_eIF4E_RIP_2016.csv~1.2898",NA,NA
"ENSG00000074370","BCK_eIF4E_RIP_2016.csv~1.624",NA,NA
"ENSG00000074582","BCK_eIF4E_RIP_2016.csv~1.3147",NA,NA
"ENSG00000074621","BCK_eIF4E_RIP_2016.csv~1.1267",NA,NA
"ENSG00000074657","BCK_eIF4E_RIP_2016.csv~1.1500",NA,NA
"ENSG00000074755","BCK_eIF4E_RIP_2016.csv~1.2142",NA,NA
"ENSG00000075151","BCK_eIF4E_RIP_2016.csv~1.1789",NA,NA
"ENSG00000075218","BCK_eIF4E_RIP_2016.csv~1.2750",NA,NA
"ENSG00000075240","BCK_eIF4E_RIP_2016.csv~1.1026",NA,NA
"ENSG00000075275","BCK_eIF4E_RIP_2016.csv~1.227",NA,NA
"ENSG00000075413","BCK_eIF4E_RIP_2016.csv~1.1113",NA,"MG_eIF4E_OE_DSG_2018.csv~1.6;MG_eIF4E_OE_DSG_2018.csv~1.65"
"ENSG00000075420","BCK_eIF4E_RIP_2016.csv~1.1056",NA,NA
"ENSG00000075702","BCK_eIF4E_RIP_2016.csv~1.1017",NA,NA
"ENSG00000075785","BCK_eIF4E_RIP_2016.csv~1.1305",NA,NA
"ENSG00000075826","BCK_eIF4E_RIP_2016.csv~1.2553",NA,"MG_eIF4E_OE_DSG_2018.csv~1.201"
"ENSG00000075856","BCK_eIF4E_RIP_2016.csv~1.2423",NA,NA
"ENSG00000076003","BCK_eIF4E_RIP_2016.csv~1.373",NA,NA
"ENSG00000076108","BCK_eIF4E_RIP_2016.csv~1.2939",NA,NA
"ENSG00000076201","BCK_eIF4E_RIP_2016.csv~1.748",NA,NA
"ENSG00000076242","BCK_eIF4E_RIP_2016.csv~1.160",NA,NA
"ENSG00000076382","BCK_eIF4E_RIP_2016.csv~1.2167",NA,NA
"ENSG00000076513","BCK_eIF4E_RIP_2016.csv~1.1660",NA,NA
"ENSG00000076555","BCK_eIF4E_RIP_2016.csv~1.2547",NA,NA
"ENSG00000076650","BCK_eIF4E_RIP_2016.csv~1.2458",NA,NA
"ENSG00000076685","BCK_eIF4E_RIP_2016.csv~1.304",NA,NA
"ENSG00000076706","BCK_eIF4E_RIP_2016.csv~1.3033",NA,NA
"ENSG00000076826","BCK_eIF4E_RIP_2016.csv~1.2974",NA,NA
"ENSG00000076928","BCK_eIF4E_RIP_2016.csv~1.1799",NA,NA
"ENSG00000076944","BCK_eIF4E_RIP_2016.csv~1.563",NA,NA
"ENSG00000076984","BCK_eIF4E_RIP_2016.csv~1.2558",NA,NA
"ENSG00000077044","BCK_eIF4E_RIP_2016.csv~1.2284",NA,NA
"ENSG00000077150","BCK_eIF4E_RIP_2016.csv~1.1394",NA,NA
"ENSG00000077157","BCK_eIF4E_RIP_2016.csv~1.906",NA,NA
"ENSG00000077235","BCK_eIF4E_RIP_2016.csv~1.1246",NA,NA
"ENSG00000077238","BCK_eIF4E_RIP_2016.csv~1.1627",NA,NA
"ENSG00000077312","BCK_eIF4E_RIP_2016.csv~1.2903",NA,NA
"ENSG00000077420","BCK_eIF4E_RIP_2016.csv~1.557",NA,NA
"ENSG00000077454","BCK_eIF4E_RIP_2016.csv~1.279",NA,NA
"ENSG00000077549","BCK_eIF4E_RIP_2016.csv~1.1214",NA,NA
"ENSG00000077809","BCK_eIF4E_RIP_2016.csv~1.1725",NA,NA
"ENSG00000077935","BCK_eIF4E_RIP_2016.csv~1.1900",NA,NA
"ENSG00000078061","BCK_eIF4E_RIP_2016.csv~1.2544",NA,NA
"ENSG00000078070","BCK_eIF4E_RIP_2016.csv~1.163",NA,NA
"ENSG00000078246","BCK_eIF4E_RIP_2016.csv~1.3251",NA,NA
"ENSG00000078269","BCK_eIF4E_RIP_2016.csv~1.2396",NA,NA
"ENSG00000078369","BCK_eIF4E_RIP_2016.csv~1.1470",NA,NA
"ENSG00000078403","BCK_eIF4E_RIP_2016.csv~1.25",NA,"MG_eIF4E_OE_DSG_2018.csv~1.202"
"ENSG00000078487","BCK_eIF4E_RIP_2016.csv~1.3323",NA,NA
"ENSG00000078618","BCK_eIF4E_RIP_2016.csv~1.682",NA,NA
"ENSG00000078687","BCK_eIF4E_RIP_2016.csv~1.3334",NA,NA
"ENSG00000078699","BCK_eIF4E_RIP_2016.csv~1.2811",NA,NA
"ENSG00000078814","BCK_eIF4E_RIP_2016.csv~1.3199",NA,NA
"ENSG00000078900","BCK_eIF4E_RIP_2016.csv~1.2250",NA,NA
"ENSG00000079263","BCK_eIF4E_RIP_2016.csv~1.1030",NA,NA
"ENSG00000079277","BCK_eIF4E_RIP_2016.csv~1.3217",NA,NA
"ENSG00000079308","BCK_eIF4E_RIP_2016.csv~1.2169",NA,NA
"ENSG00000079313","BCK_eIF4E_RIP_2016.csv~1.2844",NA,NA
"ENSG00000079432","BCK_eIF4E_RIP_2016.csv~1.1713",NA,NA
"ENSG00000079819","BCK_eIF4E_RIP_2016.csv~1.3018",NA,NA
"ENSG00000079974","BCK_eIF4E_RIP_2016.csv~1.3691",NA,NA
"ENSG00000080189","BCK_eIF4E_RIP_2016.csv~1.588",NA,NA
"ENSG00000080603","BCK_eIF4E_RIP_2016.csv~1.2726",NA,NA
"ENSG00000080819","BCK_eIF4E_RIP_2016.csv~1.2299",NA,NA
"ENSG00000080845","BCK_eIF4E_RIP_2016.csv~1.2998",NA,NA
"ENSG00000080947","BCK_eIF4E_RIP_2016.csv~1.2027",NA,"MG_eIF4E_OE_DSG_2018.csv~1.69"
"ENSG00000081052","BCK_eIF4E_RIP_2016.csv~1.302",NA,NA
"ENSG00000081177","BCK_eIF4E_RIP_2016.csv~1.2124",NA,"MG_eIF4E_OE_DSG_2018.csv~1.204"
"ENSG00000081479","BCK_eIF4E_RIP_2016.csv~1.3619",NA,NA
"ENSG00000081760","BCK_eIF4E_RIP_2016.csv~1.1349",NA,NA
"ENSG00000081791","BCK_eIF4E_RIP_2016.csv~1.2053",NA,NA
"ENSG00000081913","BCK_eIF4E_RIP_2016.csv~1.790",NA,NA
"ENSG00000082074","BCK_eIF4E_RIP_2016.csv~1.3621",NA,NA
"ENSG00000082146","BCK_eIF4E_RIP_2016.csv~1.3307",NA,NA
"ENSG00000082458","BCK_eIF4E_RIP_2016.csv~1.2434",NA,NA
"ENSG00000082512","BCK_eIF4E_RIP_2016.csv~1.234",NA,NA
"ENSG00000082516","BCK_eIF4E_RIP_2016.csv~1.1054",NA,NA
"ENSG00000082641","BCK_eIF4E_RIP_2016.csv~1.1890",NA,NA
"ENSG00000082805","BCK_eIF4E_RIP_2016.csv~1.1157",NA,NA
"ENSG00000083168","BCK_eIF4E_RIP_2016.csv~1.462",NA,NA
"ENSG00000083444","BCK_eIF4E_RIP_2016.csv~1.255",NA,NA
"ENSG00000083454","BCK_eIF4E_RIP_2016.csv~1.3316",NA,NA
"ENSG00000083842","BCK_eIF4E_RIP_2016.csv~1.637",NA,NA
"ENSG00000084070","BCK_eIF4E_RIP_2016.csv~1.2043",NA,NA
"ENSG00000084072","BCK_eIF4E_RIP_2016.csv~1.1654",NA,NA
"ENSG00000084090","BCK_eIF4E_RIP_2016.csv~1.280",NA,NA
"ENSG00000084112","BCK_eIF4E_RIP_2016.csv~1.3144",NA,NA
"ENSG00000084234","BCK_eIF4E_RIP_2016.csv~1.2359",NA,NA
"ENSG00000084652","BCK_eIF4E_RIP_2016.csv~1.2554",NA,NA
"ENSG00000084676","BCK_eIF4E_RIP_2016.csv~1.546",NA,NA
"ENSG00000084693","BCK_eIF4E_RIP_2016.csv~1.1881",NA,NA
"ENSG00000084754","BCK_eIF4E_RIP_2016.csv~1.606",NA,NA
"ENSG00000085185","BCK_eIF4E_RIP_2016.csv~1.3443",NA,NA
"ENSG00000085465","BCK_eIF4E_RIP_2016.csv~1.3564",NA,NA
"ENSG00000085511","BCK_eIF4E_RIP_2016.csv~1.357",NA,NA
"ENSG00000085662","BCK_eIF4E_RIP_2016.csv~1.1521",NA,NA
"ENSG00000085733","BCK_eIF4E_RIP_2016.csv~1.3434",NA,NA
"ENSG00000085788","BCK_eIF4E_RIP_2016.csv~1.1261",NA,NA
"ENSG00000085840","BCK_eIF4E_RIP_2016.csv~1.2548",NA,NA
"ENSG00000085872","BCK_eIF4E_RIP_2016.csv~1.2930",NA,NA
"ENSG00000085978","BCK_eIF4E_RIP_2016.csv~1.2171",NA,NA
"ENSG00000085998","BCK_eIF4E_RIP_2016.csv~1.1472",NA,NA
"ENSG00000085999","BCK_eIF4E_RIP_2016.csv~1.2829",NA,NA
"ENSG00000086015","BCK_eIF4E_RIP_2016.csv~1.2859",NA,NA
"ENSG00000086062","BCK_eIF4E_RIP_2016.csv~1.2438",NA,NA
"ENSG00000086102","BCK_eIF4E_RIP_2016.csv~1.507",NA,NA
"ENSG00000086232","BCK_eIF4E_RIP_2016.csv~1.1927",NA,"MG_eIF4E_OE_DSG_2018.csv~1.71"
"ENSG00000086589","BCK_eIF4E_RIP_2016.csv~1.1153",NA,NA
"ENSG00000086712","BCK_eIF4E_RIP_2016.csv~1.106",NA,NA
"ENSG00000086730","BCK_eIF4E_RIP_2016.csv~1.200",NA,NA
"ENSG00000086758","BCK_eIF4E_RIP_2016.csv~1.1750",NA,NA
"ENSG00000086848","BCK_eIF4E_RIP_2016.csv~1.191",NA,NA
"ENSG00000086967","BCK_eIF4E_RIP_2016.csv~1.2924",NA,NA
"ENSG00000087087","BCK_eIF4E_RIP_2016.csv~1.2007",NA,NA
"ENSG00000087095","BCK_eIF4E_RIP_2016.csv~1.436",NA,NA
"ENSG00000087111","BCK_eIF4E_RIP_2016.csv~1.2686",NA,NA
"ENSG00000087152","BCK_eIF4E_RIP_2016.csv~1.360",NA,NA
"ENSG00000087191","BCK_eIF4E_RIP_2016.csv~1.2572",NA,NA
"ENSG00000087263","BCK_eIF4E_RIP_2016.csv~1.681",NA,NA
"ENSG00000087266","BCK_eIF4E_RIP_2016.csv~1.2228",NA,NA
"ENSG00000087269","BCK_eIF4E_RIP_2016.csv~1.3161",NA,NA
"ENSG00000087274","BCK_eIF4E_RIP_2016.csv~1.3070",NA,"MG_eIF4E_OE_DSG_2018.csv~1.40"
"ENSG00000087365","BCK_eIF4E_RIP_2016.csv~1.2633",NA,NA
"ENSG00000087460","BCK_eIF4E_RIP_2016.csv~1.1904",NA,NA
"ENSG00000087995","BCK_eIF4E_RIP_2016.csv~1.1022",NA,NA
"ENSG00000088038","BCK_eIF4E_RIP_2016.csv~1.3210",NA,NA
"ENSG00000088053","BCK_eIF4E_RIP_2016.csv~1.3135",NA,NA
"ENSG00000088247","BCK_eIF4E_RIP_2016.csv~1.1538",NA,NA
"ENSG00000088280","BCK_eIF4E_RIP_2016.csv~1.3493",NA,NA
"ENSG00000088305","BCK_eIF4E_RIP_2016.csv~1.2907",NA,"MG_eIF4E_OE_DSG_2018.csv~1.72;MG_eIF4E_OE_DSG_2018.csv~1.209"
"ENSG00000088325","BCK_eIF4E_RIP_2016.csv~1.260",NA,NA
"ENSG00000088340","BCK_eIF4E_RIP_2016.csv~1.2887",NA,NA
"ENSG00000088367","BCK_eIF4E_RIP_2016.csv~1.3777",NA,NA
"ENSG00000088387","BCK_eIF4E_RIP_2016.csv~1.2831",NA,NA
"ENSG00000088682","BCK_eIF4E_RIP_2016.csv~1.2280",NA,"MG_eIF4E_OE_DSG_2018.csv~1.210"
"ENSG00000088808","BCK_eIF4E_RIP_2016.csv~1.3258",NA,NA
"ENSG00000088812","BCK_eIF4E_RIP_2016.csv~1.2439",NA,NA
"ENSG00000088833","BCK_eIF4E_RIP_2016.csv~1.2954",NA,NA
"ENSG00000088836","BCK_eIF4E_RIP_2016.csv~1.2542",NA,NA
"ENSG00000088876","BCK_eIF4E_RIP_2016.csv~1.1666",NA,NA
"ENSG00000088881","BCK_eIF4E_RIP_2016.csv~1.2665",NA,NA
"ENSG00000088888","BCK_eIF4E_RIP_2016.csv~1.1226",NA,NA
"ENSG00000088899","BCK_eIF4E_RIP_2016.csv~1.3140",NA,NA
"ENSG00000088992","BCK_eIF4E_RIP_2016.csv~1.3444",NA,NA
"ENSG00000089022","BCK_eIF4E_RIP_2016.csv~1.2437",NA,"MG_eIF4E_OE_DSG_2018.csv~1.211"
"ENSG00000089041","BCK_eIF4E_RIP_2016.csv~1.2876",NA,NA
"ENSG00000089053","BCK_eIF4E_RIP_2016.csv~1.1002",NA,NA
"ENSG00000089057","BCK_eIF4E_RIP_2016.csv~1.1559",NA,NA
"ENSG00000089060","BCK_eIF4E_RIP_2016.csv~1.1053",NA,NA
"ENSG00000089091","BCK_eIF4E_RIP_2016.csv~1.3367",NA,NA
"ENSG00000089094","BCK_eIF4E_RIP_2016.csv~1.127",NA,NA
"ENSG00000089154","BCK_eIF4E_RIP_2016.csv~1.426",NA,NA
"ENSG00000089159","BCK_eIF4E_RIP_2016.csv~1.3061",NA,NA
"ENSG00000089177","BCK_eIF4E_RIP_2016.csv~1.283",NA,NA
"ENSG00000089195","BCK_eIF4E_RIP_2016.csv~1.400",NA,NA
"ENSG00000089234","BCK_eIF4E_RIP_2016.csv~1.948",NA,NA
"ENSG00000089280","BCK_eIF4E_RIP_2016.csv~1.2587",NA,NA
"ENSG00000089327","BCK_eIF4E_RIP_2016.csv~1.2999",NA,NA
"ENSG00000089351","BCK_eIF4E_RIP_2016.csv~1.1429",NA,NA
"ENSG00000089486","BCK_eIF4E_RIP_2016.csv~1.3680",NA,NA
"ENSG00000089558","BCK_eIF4E_RIP_2016.csv~1.3844",NA,NA
"ENSG00000089597","BCK_eIF4E_RIP_2016.csv~1.875",NA,NA
"ENSG00000089639","BCK_eIF4E_RIP_2016.csv~1.1205",NA,NA
"ENSG00000089693","BCK_eIF4E_RIP_2016.csv~1.1006",NA,NA
"ENSG00000089737","BCK_eIF4E_RIP_2016.csv~1.582",NA,NA
"ENSG00000089820","BCK_eIF4E_RIP_2016.csv~1.188",NA,NA
"ENSG00000089847","BCK_eIF4E_RIP_2016.csv~1.3332",NA,NA
"ENSG00000089902","BCK_eIF4E_RIP_2016.csv~1.1648",NA,NA
"ENSG00000090006","BCK_eIF4E_RIP_2016.csv~1.2945",NA,NA
"ENSG00000090020","BCK_eIF4E_RIP_2016.csv~1.3295",NA,NA
"ENSG00000090061","BCK_eIF4E_RIP_2016.csv~1.1775",NA,NA
"ENSG00000090097","BCK_eIF4E_RIP_2016.csv~1.2195",NA,NA
"ENSG00000090273","BCK_eIF4E_RIP_2016.csv~1.2941",NA,NA
"ENSG00000090316","BCK_eIF4E_RIP_2016.csv~1.2008",NA,NA
"ENSG00000090372","BCK_eIF4E_RIP_2016.csv~1.1824",NA,NA
"ENSG00000090470","BCK_eIF4E_RIP_2016.csv~1.2552",NA,NA
"ENSG00000090487","BCK_eIF4E_RIP_2016.csv~1.718",NA,NA
"ENSG00000090534","BCK_eIF4E_RIP_2016.csv~1.3526",NA,NA
"ENSG00000090554","BCK_eIF4E_RIP_2016.csv~1.3458",NA,NA
"ENSG00000090565","BCK_eIF4E_RIP_2016.csv~1.2530",NA,NA
"ENSG00000090581","BCK_eIF4E_RIP_2016.csv~1.3055",NA,NA
"ENSG00000090615","BCK_eIF4E_RIP_2016.csv~1.2251",NA,NA
"ENSG00000090621","BCK_eIF4E_RIP_2016.csv~1.2765",NA,NA
"ENSG00000090661","BCK_eIF4E_RIP_2016.csv~1.150",NA,"MG_eIF4E_OE_DSG_2018.csv~1.212;MG_eIF4E_OE_DSG_2018.csv~1.213"
"ENSG00000090674","BCK_eIF4E_RIP_2016.csv~1.3075",NA,NA
"ENSG00000090686","BCK_eIF4E_RIP_2016.csv~1.1195",NA,NA
"ENSG00000090857","BCK_eIF4E_RIP_2016.csv~1.2382",NA,NA
"ENSG00000090861","BCK_eIF4E_RIP_2016.csv~1.2025",NA,NA
"ENSG00000090863","BCK_eIF4E_RIP_2016.csv~1.2364",NA,NA
"ENSG00000090905","BCK_eIF4E_RIP_2016.csv~1.1756",NA,NA
"ENSG00000090924","BCK_eIF4E_RIP_2016.csv~1.1757",NA,NA
"ENSG00000090975","BCK_eIF4E_RIP_2016.csv~1.1288",NA,NA
"ENSG00000091073","BCK_eIF4E_RIP_2016.csv~1.2969",NA,NA
"ENSG00000091127","BCK_eIF4E_RIP_2016.csv~1.320",NA,NA
"ENSG00000091490","BCK_eIF4E_RIP_2016.csv~1.65",NA,NA
"ENSG00000091592","BCK_eIF4E_RIP_2016.csv~1.2992",NA,NA
"ENSG00000091622","BCK_eIF4E_RIP_2016.csv~1.3851",NA,NA
"ENSG00000091640","BCK_eIF4E_RIP_2016.csv~1.1543",NA,NA
"ENSG00000091651","BCK_eIF4E_RIP_2016.csv~1.870",NA,NA
"ENSG00000092036","BCK_eIF4E_RIP_2016.csv~1.693",NA,"MG_eIF4E_OE_DSG_2018.csv~1.214"
"ENSG00000092094","BCK_eIF4E_RIP_2016.csv~1.2807",NA,NA
"ENSG00000092098","BCK_eIF4E_RIP_2016.csv~1.775",NA,NA
"ENSG00000092201","BCK_eIF4E_RIP_2016.csv~1.1292",NA,NA
"ENSG00000092203","BCK_eIF4E_RIP_2016.csv~1.1379",NA,NA
"ENSG00000092295","BCK_eIF4E_RIP_2016.csv~1.3586",NA,NA
"ENSG00000092421","BCK_eIF4E_RIP_2016.csv~1.2026",NA,NA
"ENSG00000092445","BCK_eIF4E_RIP_2016.csv~1.3280",NA,NA
"ENSG00000092758","BCK_eIF4E_RIP_2016.csv~1.2323",NA,NA
"ENSG00000092820","BCK_eIF4E_RIP_2016.csv~1.346",NA,NA
"ENSG00000092847","BCK_eIF4E_RIP_2016.csv~1.2113",NA,NA
"ENSG00000092853","BCK_eIF4E_RIP_2016.csv~1.2413",NA,NA
"ENSG00000093009","BCK_eIF4E_RIP_2016.csv~1.2651",NA,"MG_eIF4E_OE_DSG_2018.csv~1.215"
"ENSG00000093217","BCK_eIF4E_RIP_2016.csv~1.443",NA,NA
"ENSG00000094631","BCK_eIF4E_RIP_2016.csv~1.1958",NA,NA
"ENSG00000094804","BCK_eIF4E_RIP_2016.csv~1.920",NA,NA
"ENSG00000094914","BCK_eIF4E_RIP_2016.csv~1.2645",NA,NA
"ENSG00000094916","BCK_eIF4E_RIP_2016.csv~1.275",NA,"MG_eIF4E_OE_DSG_2018.csv~1.73"
"ENSG00000095059","BCK_eIF4E_RIP_2016.csv~1.215",NA,NA
"ENSG00000095066","BCK_eIF4E_RIP_2016.csv~1.3056",NA,NA
"ENSG00000095139","BCK_eIF4E_RIP_2016.csv~1.736",NA,NA
"ENSG00000095303","BCK_eIF4E_RIP_2016.csv~1.2486",NA,NA
"ENSG00000095319","BCK_eIF4E_RIP_2016.csv~1.2019",NA,NA
"ENSG00000095321","BCK_eIF4E_RIP_2016.csv~1.3490",NA,NA
"ENSG00000095397","BCK_eIF4E_RIP_2016.csv~1.3696",NA,NA
"ENSG00000095485","BCK_eIF4E_RIP_2016.csv~1.417",NA,NA
"ENSG00000095539","BCK_eIF4E_RIP_2016.csv~1.2508",NA,NA
"ENSG00000095564","BCK_eIF4E_RIP_2016.csv~1.1611",NA,NA
"ENSG00000095951","BCK_eIF4E_RIP_2016.csv~1.596",NA,NA
"ENSG00000096070","BCK_eIF4E_RIP_2016.csv~1.2242",NA,NA
"ENSG00000096093","BCK_eIF4E_RIP_2016.csv~1.1004",NA,NA
"ENSG00000096384","BCK_eIF4E_RIP_2016.csv~1.102",NA,NA
"ENSG00000096433","BCK_eIF4E_RIP_2016.csv~1.465",NA,NA
"ENSG00000096996","BCK_eIF4E_RIP_2016.csv~1.1582",NA,NA
"ENSG00000097007","BCK_eIF4E_RIP_2016.csv~1.2657",NA,NA
"ENSG00000099194","BCK_eIF4E_RIP_2016.csv~1.1411",NA,NA
"ENSG00000099204","BCK_eIF4E_RIP_2016.csv~1.1865",NA,NA
"ENSG00000099290","BCK_eIF4E_RIP_2016.csv~1.3797",NA,"MG_eIF4E_OE_DSG_2018.csv~1.216"
"ENSG00000099308","BCK_eIF4E_RIP_2016.csv~1.2020",NA,NA
"ENSG00000099331","BCK_eIF4E_RIP_2016.csv~1.1270",NA,NA
"ENSG00000099337","BCK_eIF4E_RIP_2016.csv~1.3698",NA,NA
"ENSG00000099365","BCK_eIF4E_RIP_2016.csv~1.3347",NA,NA
"ENSG00000099381","BCK_eIF4E_RIP_2016.csv~1.2481",NA,NA
"ENSG00000099622","BCK_eIF4E_RIP_2016.csv~1.16",NA,NA
"ENSG00000099725","BCK_eIF4E_RIP_2016.csv~1.300",NA,NA
"ENSG00000099783","BCK_eIF4E_RIP_2016.csv~1.1846",NA,NA
"ENSG00000099797","BCK_eIF4E_RIP_2016.csv~1.1116",NA,NA
"ENSG00000099814","BCK_eIF4E_RIP_2016.csv~1.3426",NA,NA
"ENSG00000099834","BCK_eIF4E_RIP_2016.csv~1.3623",NA,NA
"ENSG00000099840","BCK_eIF4E_RIP_2016.csv~1.2380",NA,NA
"ENSG00000099875","BCK_eIF4E_RIP_2016.csv~1.1063",NA,NA
"ENSG00000099899","BCK_eIF4E_RIP_2016.csv~1.174",NA,NA
"ENSG00000099904","BCK_eIF4E_RIP_2016.csv~1.3233",NA,NA
"ENSG00000099917","BCK_eIF4E_RIP_2016.csv~1.3129",NA,NA
"ENSG00000099937","BCK_eIF4E_RIP_2016.csv~1.3631",NA,NA
"ENSG00000099940","BCK_eIF4E_RIP_2016.csv~1.2886",NA,NA
"ENSG00000099958","BCK_eIF4E_RIP_2016.csv~1.705",NA,NA
"ENSG00000099974","BCK_eIF4E_RIP_2016.csv~1.3663",NA,NA
"ENSG00000099991","BCK_eIF4E_RIP_2016.csv~1.654",NA,NA
"ENSG00000099995","BCK_eIF4E_RIP_2016.csv~1.2901",NA,NA
"ENSG00000100014","BCK_eIF4E_RIP_2016.csv~1.2785",NA,NA
"ENSG00000100023","BCK_eIF4E_RIP_2016.csv~1.2354",NA,NA
"ENSG00000100027","BCK_eIF4E_RIP_2016.csv~1.2152",NA,NA
"ENSG00000100028","BCK_eIF4E_RIP_2016.csv~1.358",NA,NA
"ENSG00000100029","BCK_eIF4E_RIP_2016.csv~1.317",NA,NA
"ENSG00000100030","BCK_eIF4E_RIP_2016.csv~1.78",NA,NA
"ENSG00000100034","BCK_eIF4E_RIP_2016.csv~1.2478",NA,NA
"ENSG00000100038","BCK_eIF4E_RIP_2016.csv~1.947",NA,NA
"ENSG00000100058","BCK_eIF4E_RIP_2016.csv~1.1434",NA,NA
"ENSG00000100077","BCK_eIF4E_RIP_2016.csv~1.1802",NA,NA
"ENSG00000100083","BCK_eIF4E_RIP_2016.csv~1.2499",NA,NA
"ENSG00000100084","BCK_eIF4E_RIP_2016.csv~1.984",NA,NA
"ENSG00000100099","BCK_eIF4E_RIP_2016.csv~1.635",NA,NA
"ENSG00000100101","BCK_eIF4E_RIP_2016.csv~1.1147",NA,NA
"ENSG00000100104","BCK_eIF4E_RIP_2016.csv~1.817",NA,NA
"ENSG00000100106","BCK_eIF4E_RIP_2016.csv~1.2596",NA,NA
"ENSG00000100109","BCK_eIF4E_RIP_2016.csv~1.2474",NA,NA
"ENSG00000100124","BCK_eIF4E_RIP_2016.csv~1.2731",NA,NA
"ENSG00000100139","BCK_eIF4E_RIP_2016.csv~1.1192",NA,NA
"ENSG00000100146","BCK_eIF4E_RIP_2016.csv~1.3756",NA,NA
"ENSG00000100150","BCK_eIF4E_RIP_2016.csv~1.1494",NA,NA
"ENSG00000100151","BCK_eIF4E_RIP_2016.csv~1.763",NA,NA
"ENSG00000100201","BCK_eIF4E_RIP_2016.csv~1.944",NA,NA
"ENSG00000100207","BCK_eIF4E_RIP_2016.csv~1.2604",NA,"MG_eIF4E_OE_DSG_2018.csv~1.217"
"ENSG00000100211","BCK_eIF4E_RIP_2016.csv~1.1527",NA,NA
"ENSG00000100221","BCK_eIF4E_RIP_2016.csv~1.668",NA,NA
"ENSG00000100226","BCK_eIF4E_RIP_2016.csv~1.193",NA,NA
