Gene,logFC,t,P.Value,adj.P.Val,B,ensembl_gene_id
HMBS,0.270834288112092,3.25436186945246,0.00299984196063464,0.00780656407595099,-2.63021094808015,ENSG00000256269
NCAPD3,0.270836628150009,3.88309825331106,5.85219027656022e-4,0.00198793789535796,-1.20278670086373,ENSG00000151503
JADE2,0.270870708066144,3.54126146971944,0.00143630627263892,0.00419990187785385,-1.99491895682913,ENSG00000043143
QARS,0.270885749993484,3.92260356497985,5.26943062150076e-4,0.00182678285070613,-1.1418889398732,ENSG00000172053
TMEM201,0.271127036120424,3.05226911880292,0.00497999737789394,0.0120364234708395,-3.07454313666787,ENSG00000188807
ZMYND8,0.271164685815027,4.43080630409997,1.34731281292371e-4,6.01725567601942e-4,0.133083382390503,ENSG00000101040
VLDLR,0.27125707296894,3.42092941665825,0.00196040347543448,0.00546413016779,-2.23505280464708,ENSG00000147852
SHMT1,0.271406099332166,2.92482761482431,0.00681510667854448,0.0157326689202601,-3.28476632807816,ENSG00000176974
NADK,0.271413580802545,3.91474284963707,5.3806547095129e-4,0.00185938355319686,-1.14185929775151,ENSG00000008130
MTR,0.271820454170315,4.12950966792441,3.03292139343059e-4,0.00116463822688286,-0.590845660523497,ENSG00000116984
IDH3B,0.271846822418047,3.59441260095655,0.00125077969960442,0.00373565052679187,-1.89318630941454,ENSG00000101365
KLHL12,0.271894025803098,3.54861282028758,0.00140913645441803,0.00413348815809066,-1.94801365606307,ENSG00000117153
ZNF337,0.272353539563176,3.47008499648405,0.00172708070439235,0.00490757031847799,-2.11560826741351,ENSG00000130684
PPP1R12B,0.272460824807449,3.62152652995491,0.00116533913186362,0.00351851115092683,-1.79829249807624,ENSG00000077157
NECAB3,0.272836698339064,3.57142342484091,0.00132797259467367,0.00392914042767736,-1.94295218154637,ENSG00000125967
CLCN7,0.272916699162092,3.30071710266925,0.00266663518816743,0.00706261212729043,-2.56529158982307,ENSG00000103249
IL2RA,0.272916727695976,3.41160145858582,0.00200799960997374,0.00557167320715732,-2.25127032459192,ENSG00000134460
GTPBP4,0.272965566453357,3.68621660123218,9.83812018998131e-4,0.00305661156914356,-1.64201883119543,ENSG00000107937
HLA-C,0.273055941211036,2.74712734824916,0.0104642781101714,0.0226146509376412,-3.61180553239032,ENSG00000233841
TNRC6B,0.273096510830562,4.43002529570549,1.35016040407733e-4,6.02582761297213e-4,0.14285101024787,ENSG00000100354
RIBC2,0.273127486376804,2.55934404726608,0.0162651839814381,0.0328795074299588,-3.94769690729636,ENSG00000128408
PLCG2,0.273132750135497,4.6464092083525,7.51411945945964e-5,3.762275855849e-4,0.623191304271229,ENSG00000197943
UGDH,0.273181670686724,2.39685554036908,0.0235600277138827,0.0448438410510686,-4.21803810238964,ENSG00000109814
USP11,0.273351420054032,3.68635113016594,9.8346490838547e-4,0.00305661156914356,-1.66753345785221,ENSG00000102226
WWP2,0.27348181794887,3.35898069173458,0.00229815634941451,0.00622251593002055,-2.40203110105122,ENSG00000198373
ABI2,0.273541080588245,3.27517975652344,0.00284552206943744,0.00747237318517521,-2.54887357628649,ENSG00000138443
NACC1,0.27357472630672097,2.56035511149998,0.0162271845536408,0.0328294480428616,-3.94803932959392,ENSG00000160877
CDC6,0.273581386299104,3.51799236706547,0.00152570325397745,0.00441851558027866,-2.01083172746671,ENSG00000094804
ZNF335,0.273589676259269,3.58344670407689,0.00128704024607808,0.00383160823545784,-1.92711770890681,ENSG00000198026
FANCD2,0.273744287635314,4.11633731793327,3.14190692223179e-4,0.00119689182040544,-0.647135682109073,ENSG00000144554
ESRP2,0.27383062814741,3.46763827320626,0.00173802918634289,0.0049322039183147,-2.12763261669732,ENSG00000103067
KIAA0430,0.273903312812534,4.24063725045716,2.25029311634878e-4,9.15488719183507e-4,-0.322299281671995,ENSG00000166783
PAXBP1,0.274071583550014,4.28308164357648,2.00730319664642e-4,8.33412772691411e-4,-0.24365512319484,ENSG00000159086
PKD1,0.274095618941293,3.32528271264222,0.00250481010559561,0.0066923059280766,-2.48515755209577,ENSG00000008710
C16orf62,0.274380939785646,3.656012112082,0.00106484822032863,0.00326136457761891,-1.69826238768063,ENSG00000103544
BRD2,0.274382242610472,4.48069035079404,1.17726461867148e-4,5.40010054384947e-4,0.260934647056033,ENSG00000236227
ZNF354A,0.274554634318843,2.58548197218754,0.0153088576658579,0.0312753578404143,-3.93726572032524,ENSG00000169131
ZNF550,0.274577883793443,3.31450781316741,0.00257458869854213,0.00685659180988155,-2.47349818716204,ENSG00000251369
DDX5,0.274617520752072,4.65596005341181,7.321957770887e-5,3.6902553470274e-4,0.698031214261079,ENSG00000263077
WHSC1L1,0.274663953752965,4.30968380048999,1.86844254891429e-4,7.84794228811201e-4,-0.160460768481314,ENSG00000147548
POLE,0.274716613542179,4.06390265397714,3.61535537965727e-4,0.00133968048018273,-0.816913058851934,ENSG00000177084
CC2D1B,0.274747692053403,3.89054089827299,5.73776679863696e-4,0.00195891045087975,-1.18330108139699,ENSG00000154222
ANKRD27,0.274775456518769,3.95712103879448,4.80717379547055e-4,0.00169586735273886,-0.999769441131778,ENSG00000105186
ZC3H7A,0.275110788559352,4.11807104695312,3.12734455474112e-4,0.0011924321396242,-0.629195313269563,ENSG00000122299
NMRK1,0.275153836640583,3.24193340925954,0.00309577622363912,0.00801924635105881,-2.62767391205687,ENSG00000106733
FAM102A,0.275236844167924,3.66300866999494,0.00104551660535348,0.00321505023384753,-1.73504474121025,ENSG00000167106
NPLOC4,0.275400668916694,3.86855779924674,6.08223095860713e-4,0.0020468015690927,-1.21914709823519,ENSG00000182446
STK38,0.275406423614009,3.93382849896982,5.11450924602966e-4,0.00178547118959944,-1.04456097332166,ENSG00000112079
COL4A3,0.275514709344456,4.5592669702571,9.51641009903332e-5,4.57259631072352e-4,0.44383054416122,ENSG00000169031
WDR1,0.275517744525654,3.00244872537253,0.00563302797616156,0.0133650588842298,-3.14566755407126,ENSG00000071127
TAF15,0.275528056042825,4.19693177174246,2.5308951385252e-4,0.00100886127060094,-0.425234540985583,ENSG00000172660
DDX17,0.275614469183685,5.03004237592378,2.65156759584033e-5,1.65267892927484e-4,1.63916332516313,ENSG00000100201
PLXNA1,0.275646994632405,2.60291931271115,0.0147001769296382,0.0301695221431383,-3.92545778362656,ENSG00000114554
MICU2,0.275736336581485,3.30837327270992,0.0026151493671654,0.00694893250796323,-2.49344097073175,ENSG00000165487
TOP3B,0.275807054152365,3.73345088912954,8.69007728068301e-4,0.00274977512393633,-1.5647497122761,ENSG00000100038
BRAP,0.276205818859819,2.52474718507769,0.0176162045542046,0.035208897087137,-4.00380217338349,ENSG00000089234
TAF1C,0.276290281213309,3.82723425376261,6.78549226779493e-4,0.00223594025666958,-1.34139413067534,ENSG00000103168
MYO18A,0.276341709313536,3.76318932608355,8.03556816960844e-4,0.00258104358104964,-1.49799880097261,ENSG00000196535
EIF3D,0.276364134513464,4.1198066387608,3.11283323067504e-4,0.00118829502598807,-0.607263721049192,ENSG00000100353
TRAP1,0.276390726932009,3.88478322985868,5.82609093872105e-4,0.00198270350347091,-1.18321921333934,ENSG00000126602
BRF1,0.276646719100766,3.04598203581119,0.00505824028115143,0.0121884063790254,-3.05108291003607,ENSG00000185024
ANKLE1,0.27672337229022,3.44915591544796,0.00182293402533679,0.00513498642893199,-2.14684297128714,ENSG00000160117
TMC8,0.276768360463167,4.12654254878979,3.05714060936092e-4,0.00117078541101316,-0.601344825350196,ENSG00000167895
FPGS,0.276947862286791,3.56738792830365,0.00134199281024443,0.00396339687338567,-1.89581926691392,ENSG00000136877
DRG2,0.277009419408489,3.48601789339947,0.00165740284602379,0.00474876295897411,-2.13018909201269,ENSG00000108591
CNPY3,0.277055780781025,3.18218538423819,0.00359961348188647,0.0091134519959696,-2.73482764258501,ENSG00000137161
ARHGAP35,0.277112384458174,3.94377436615888,4.98098517766306e-4,0.00174731506516075,-1.01973273449425,ENSG00000160007
AMPD3,0.277119831523378,3.86511920906272,6.13791537903995e-4,0.00206286708170012,-1.22709233189673,ENSG00000133805
TSPAN14,0.277169560344152,3.72270847986596,8.93908678225495e-4,0.00281621363004164,-1.54055326582186,ENSG00000108219
CUL7,0.277188033881171,3.78831773288994,7.52030284469711e-4,0.0024372464261783,-1.40746965749731,ENSG00000044090
DOCK2,0.277220739465506,4.33626862074757,1.73918233011147e-4,7.39836310348532e-4,-0.114770834365591,ENSG00000134516
COPG1,0.27735931759806,3.86977784079415,6.06259295872448e-4,0.00204178065844669,-1.25288836121689,ENSG00000181789
SURF1,0.277374869711182,2.73675257250581,0.0107260166624634,0.0230823594113646,-3.62087849822501,ENSG00000260692
TBC1D24,0.277525330121311,2.70726739380654,0.0115037703599979,0.0244962195479502,-3.66986450656054,ENSG00000162065
XPNPEP3,0.277600294960941,3.29688528159204,0.00269276854049789,0.00712169315488461,-2.47750081128555,ENSG00000196236
DHX8,0.277790122540551,3.67429197474677,0.00101505944001493,0.00313326597948497,-1.65041342292371,ENSG00000067596
GOLGB1,0.277859787845908,4.0479182840851,3.7731921619267e-4,0.00139050110242107,-0.834169481032046,ENSG00000173230
ZNF12,0.277868565692876,4.00893187275957,4.18717952464767e-4,0.00151215999356052,-0.891846913994875,ENSG00000164631
COPA,0.278038959293571,4.0277068817255,3.98251375112912e-4,0.00145361192102641,-0.830237953193616,ENSG00000122218
DOCK8,0.278089111577776,4.23791405185579,2.26684055613657e-4,9.2113899656717e-4,-0.331267914144484,ENSG00000107099
AKT2,0.278090972261309,4.13340954195021,3.00137626476694e-4,0.0011545738680139,-0.596803945761741,ENSG00000105221
ITPR1,0.278099116036032,3.73144180762806,8.73612682804821e-4,0.00276165411756878,-1.52347724953999,ENSG00000150995
ZHX2,0.278127587763159,3.80867700242219,7.12666688011754e-4,0.00233414520949965,-1.32630154807694,ENSG00000178764
RRP9,0.278212463242168,2.82455233476407,0.00869214938643175,0.0193734206839559,-3.52053793610105,ENSG00000114767
TAP2,0.278679147598463,4.06172740226998,3.63644618907146e-4,0.00134660527303807,-0.728077135636386,ENSG00000206299
PDE4DIP,0.278702293396911,3.83407741302129,6.66376233339665e-4,0.00220425406809314,-1.2894916900796,ENSG00000178104
NCAPD2,0.278775802134809,4.06014040176551,3.6519098639969e-4,0.00135156059761322,-0.764856049957154,ENSG00000010292
USP21,0.278856143498808,3.56834860014835,0.00133864222546047,0.00395530086780911,-1.90922023772636,ENSG00000143258
ZFP69B,0.278995616030127,2.43108269498805,0.0218109368673905,0.0420447503117047,-4.14408596034492,ENSG00000187801
ANAPC1,0.279135474029234,3.79513996483746,7.38608438025532e-4,0.00240455199370248,-1.3610272329333,ENSG00000153107
AHCYL1,0.279615668033242,3.85925448476861,6.23404409213199e-4,0.00209246624736685,-1.20764039855265,ENSG00000168710
HIRA,0.279770711390456,3.71186861595595,9.19741627797896e-4,0.0028884870715288,-1.56374194286571,ENSG00000100084
STT3A,0.279843080543529,4.11545512396641,3.14934252070816e-4,0.00119765418706368,-0.610886413392028,ENSG00000134910
DAK,0.279906089620505,3.5283722391726,0.00148517682166621,0.00432429932175205,-1.99391487377056,ENSG00000149476
APOL3,0.279944204711963,3.17907586067201,0.00362788181590762,0.00917250041206009,-2.72636514031536,ENSG00000128284
KIFC2,0.280114385999334,4.03899587817908,3.86422752632265e-4,0.0014168106742233,-0.792234381782073,ENSG00000167702
GTF3C5,0.280177186499789,3.87897916140934,5.91647656348389e-4,0.00200347603939255,-1.17807836951522,ENSG00000148308
SH3GLB2,0.280292590803163,3.94100211467294,5.01785472893432e-4,0.00175739972877676,-1.03659379121382,ENSG00000148341
WDR55,0.280336080189052,3.40842665985645,0.00202445262321048,0.0056089347859884,-2.22890321280367,ENSG00000120314
DHX37,0.280529327733857,3.59275372962318,0.00125620050650065,0.00374839144470191,-1.86449382577431,ENSG00000150990
DCAF11,0.280577608732838,3.67615401104919,0.00101011712562334,0.00312320805953033,-1.65657333694186,ENSG00000100897
PRPF3,0.28063543638675,4.21503200705573,2.41072025739327e-4,9.69590492618861e-4,-0.365868343511996,ENSG00000117360
CEP63,0.280876002239212,3.6421187846453,0.00110427422231007,0.00336307582178081,-1.72703964119861,ENSG00000182923
DDA1,0.2809974210783,2.62092857510881,0.0140952022212281,0.0291212620048066,-3.80964468453519,ENSG00000130311
MPPE1,0.281010971900164,3.27633936288769,0.00283715456805068,0.00745750362632694,-2.52339786509875,ENSG00000154889
NAA40,0.281212706459368,3.941140504576,5.01600787124945e-4,0.00175739972877676,-1.01935733465909,ENSG00000110583
ACTR5,0.28133696794758,3.20371932951385,0.00340956830234519,0.00872072995850031,-2.69666693171153,ENSG00000101442
ZC3H13,0.281375708548298,4.0222180570626,4.04130655999132e-4,0.00147052362859774,-0.854787090578963,ENSG00000123200
AP1B1,0.281430918139767,3.75249827668893,8.26511867306622e-4,0.00263455138080124,-1.50948834869289,ENSG00000100280
ANAPC5,0.281485611769997,4.35150563615105,1.66913332947905e-4,7.16612368274688e-4,-0.0342783149685282,ENSG00000089053
C2CD3,0.281527913819418,4.01302389951359,4.14170828658335e-4,0.00149907439879319,-0.855041930567639,ENSG00000168014
EFHC1,0.281577441562993,3.78423649412051,7.60173382253904e-4,0.00246117980593577,-1.41681903320345,ENSG00000096093
NCOR1,0.281582598534436,4.53383149477233,1.01952125854613e-4,4.82377715003806e-4,0.407632207857563,ENSG00000141027
MLF2,0.281676160065541,3.0986093608296,0.00443788762276083,0.0108978806518449,-2.88733053044139,ENSG00000089693
LRPAP1,0.281765962274854,2.57751902288205,0.0155945297870373,0.0317490638584139,-3.91169017499577,ENSG00000163956
DCAKD,0.281865890035379,3.49510922816853,0.00161887427234784,0.00464996563670176,-2.03097716467932,ENSG00000172992
EPB41,0.281895123880086,4.34669272802782,1.69095211270454e-4,7.23587056006692e-4,-0.0274362172689395,ENSG00000159023
CEP78,0.281912015356483,3.54839713924548,0.00140992643002087,0.00413487120871041,-1.94187673494232,ENSG00000148019
AUP1,0.28208896926852,4.22763594916933,2.33038636829798e-4,9.41362981319624e-4,-0.358659121303018,ENSG00000115307
C11orf80,0.282162202595559,3.59429822563023,0.00125115271985782,0.00373590518903267,-1.82394519420289,ENSG00000173715
SH2B1,0.282235005687451,4.0671933344379,3.58367845822872e-4,0.00133048033809504,-0.73259399183593,ENSG00000178188
FAM120B,0.282349248622941,3.90160403861376,5.57172759526999e-4,0.00191217920616945,-1.09881130625229,ENSG00000112584
AARS2,0.282389954339697,3.93449450366655,5.10545928460549e-4,0.001783270860695,-1.02998857711501,ENSG00000124608
CPSF3L,0.282401368201091,4.01949182511943,4.07082495215495e-4,0.00147919172554793,-0.84793452571106,ENSG00000127054
WDR62,0.282411375186709,3.61776071587684,0.00117685672348463,0.0035483350768697,-1.77799459570672,ENSG00000075702
SEC13,0.282421458174364,2.91829346489884,0.00692468572905307,0.0159507469237668,-3.26188169842146,ENSG00000157020
PEX5,0.282630844538122,4.06583482316992,3.59672254922857e-4,0.00133455984157286,-0.705038955242824,ENSG00000139197
CORO1C,0.282663506569932,3.0143129312129,0.00547050056954079,0.0130533925554766,-3.05148048952273,ENSG00000110880
TBC1D22B,0.282701004018556,3.15863894917866,0.00381903577463692,0.00957746599615822,-2.78459912189548,ENSG00000065491
METTL2A,0.283121327054781,2.47495290498372,0.0197433878865372,0.038696921034256,-4.05400483025042,ENSG00000087995
SF3A2,0.283125082979668,3.3252265848437,0.00250516882157069,0.0066923059280766,-2.4143781053677,ENSG00000104897
LMAN2L,0.283267473391217,2.60046960589243,0.0147843088846073,0.0303105516269216,-3.86026501437614,ENSG00000114988
NOC2L,0.28343658961715,3.57552130873283,0.00131388142564341,0.00389543789658105,-1.87638054121367,ENSG00000188976
GRAMD4,0.283448813943102,3.7323467002789,8.7153566227752e-4,0.00275597054724249,-1.52652411389726,ENSG00000075240
VPS52,0.283523169890111,4.27401624849009,2.05691950699223e-4,8.51065834481684e-4,-0.214923334791288,ENSG00000224455
RPRD2,0.283577101693494,4.23629150323659,2.27675707376889e-4,9.24589836995354e-4,-0.304492414198744,ENSG00000163125
SETD6,0.283609062279146,3.29607380223882,0.00269833446851403,0.00713056714934207,-2.45759914960068,ENSG00000103037
SP140,0.283627089005485,3.98006123688835,4.52225185697158e-4,0.00161032352877296,-0.926821705793953,ENSG00000079263
PRPF8,0.283996876935579,4.36411061064517,1.61330354273646e-4,6.97022292690431e-4,-0.015148962084388101,ENSG00000174231
IPO9,0.284079649419883,4.39702911940565,1.4760811825846e-4,6.50598729508701e-4,0.0781359340754362,ENSG00000198700
GNL3L,0.284184802517848,4.22893880622674,2.32223480726711e-4,9.38946574361537e-4,-0.313569905441845,ENSG00000130119
POLG,0.284289622809071,3.99574728662294,4.33705552207186e-4,0.00155805179421856,-0.905653276346428,ENSG00000140521
PHF1,0.284299809027717,3.87554726297304,5.97056646982269e-4,0.00201916812914061,-1.17403328194047,ENSG00000239756
BCAT2,0.284363615913728,2.96028924131041,0.00624850257793276,0.0146196267740676,-3.1755049733342,ENSG00000105552
MTG1,0.284621409454094,3.30133902904368,0.0026624167086783,0.00705431757730008,-2.48365454291388,ENSG00000148824
MMS19,0.284778279805043,3.93779111565906,5.06089460543261e-4,0.00177056304668099,-1.03799934996729,ENSG00000155229
GNL1,0.284924620376827,3.98242693728661,4.49383139049114e-4,0.00160218170129674,-0.908084800023451,ENSG00000229470
ZNF496,0.284987713958701,3.05351319045319,0.00496465222583368,0.0120074664396421,-2.96793357647894,ENSG00000162714
ASXL2,0.285058459718337,3.97401298824397,4.59571884020077e-4,0.00163290141495147,-0.916977080627637,ENSG00000143970
HEATR3,0.285080538035235,3.24773299769437,0.00305064826448134,0.00792606892490718,-2.55567196788052,ENSG00000155393
SPTAN1,0.285118119723033,4.33494634681401,1.74539682826303e-4,7.41993681117841e-4,-0.112423110753836,ENSG00000197694
C9orf91,0.285140215037954,3.76349377622559,8.02912338129099e-4,0.00257961170154172,-1.4071067030227,ENSG00000157693
MFI2,0.285385095095481,2.49119977831406,0.0190246148396579,0.0375146680533535,-4.05747741624218,ENSG00000163975
ZNF836,0.285457231961826,2.82023149248775,0.0087830953675611,0.0195393764161962,-3.46486008969487,ENSG00000196267
RAB35,0.285560684896248,2.90837698869775,0.00709417991459542,0.0162900137656867,-3.31114425754114,ENSG00000111737
